42687,939324
13601,340106
100981,973947
132579,613184
5585,312994
83468,996917
7317,231666
79355,15315
165988,931295
100767,228601
17363,588853
53115,345700
46652,44141
124296,279105
82285,46553
97828,189014
38241,233293
123898,813582
55316,260899
103867,632194
164959,761973
106426,658619
146662,48975
65551,910917
123643,736966
83846,854980
125857,707172
12403,368587
91293,83236
51847,22833
134550,142052
119358,727822
111627,331031
147420,39488
78304,813703
153797,674432
81578,215496
143249,29630
123634,491601
112048,753911
964,88777
131603,668055
110823,822970
24335,580414
148505,144637
39786,794901
72028,713636
107101,358248
5087,455561
166699,343387
1994,521395
83660,715851
135175,822366
45543,580044
60389,61865
31314,852280
120492,436312
12090,657450
26656,426848
59953,996194
125654,353710
88438,479465
28737,615190
1144,177338
31936,783030
56356,878965
18979,976140
118452,310528
13359,184514
46529,108078
18586,465210
143766,592134
28377,182282
127646,640914
119927,712531
8686,209068
80115,288945
74410,288805
78204,903718
81129,360264
66002,442710
156900,628034
8668,473225
64700,590665
59101,356991
87314,740075
167842,610205
98662,437706
10329,682522
167351,264321
155549,576871
15280,390300
50855,981960
87499,763325
64947,839354
123975,160321
46881,516999
95522,400530
42608,11063
152717,266589
91595,847978
153736,930502
111802,608545
53240,931354
80993,245991
117671,1671
90536,619842
142916,289280
58427,917495
93795,771558
109873,885354
77651,908931
148472,41419
133800,834514
47562,291193
25761,626753
80043,618778
107883,461953
67441,775050
167434,693561
152332,134775
94083,155086
74100,144546
36149,233522
104960,33416
104138,510156
104858,708099
61260,15638
105007,4619
156870,396173
142489,718278
87942,537733
143729,83819
25076,445145
22729,627663
98291,422936
33580,564083
4081,854817
110678,157208
100417,128666
5620,720716
5603,503902
49702,177097
28048,968114
53524,348370
10324,379819
133014,400104
156272,444232
46468,110655
25437,318921
73601,887454
10989,896213
105369,702251
52709,59237
59864,367178
154035,458476
62710,823509
67093,605701
52183,364980
102426,332155
28403,967569
5852,907888
16948,147587
134601,369077
39216,19966
105346,850249
86897,478617
73402,968249
140076,670738
68464,554845
142027,186933
102163,284843
54519,639037
96694,996581
159541,547504
74356,751682
129882,710240
78614,930941
152945,474764
13667,913219
17444,585554
137389,134221
37399,528472
118953,572028
144421,544129
8841,956265
95593,732072
105426,247781
77976,917667
115776,185700
21286,203551
73516,948740
18339,377529
124232,227666
80572,598797
39713,255737
26731,34348
38883,594056
7881,367463
152227,718658
22388,350135
128993,706247
19783,821322
74253,565429
43008,862889
21909,10336
69196,15128
63673,723501
94283,723710
167377,404873
37341,439975
40208,153832
94234,46403
109110,981096
20557,529159
11837,497373
81005,69590
138824,75664
37568,976532
5980,34053
9679,131321
94632,635896
160,867366
11211,954261
149775,456179
24590,897499
115945,621712
98115,942832
60056,754896
17772,374808
37050,750255
44839,75532
18788,636454
45858,163516
127053,422679
153516,28042
19632,832702
152499,555910
124871,848524
53769,597439
42671,235460
147352,968607
95561,470544
46113,536188
83067,746132
153786,182786
127002,970569
95140,698617
105936,937813
155376,896925
121407,87863
13608,499910
96079,529899
58791,592032
18950,249982
163026,687583
33946,675199
104543,709381
116297,16136
141078,425478
135099,59539
107754,140748
130819,333047
9222,690238
4004,813875
58621,31142
46111,603309
13072,980297
75137,238904
58859,894044
40551,566247
144623,337363
113230,342169
100008,39134
4703,991275
52288,680403
858,187671
20927,312536
165568,183758
142156,452126
114997,57977
150512,149541
119052,303369
159833,577968
111759,428833
105598,939850
149991,494951
144121,737575
167361,756267
129456,705303
117026,831874
41918,948792
121253,76206
79421,90118
119056,71895
8350,464142
63525,416578
111823,663620
75848,225518
42728,979812
5127,21926
28001,535480
78255,936852
141075,157140
149030,390517
149053,283448
158584,676972
121831,456596
75411,123949
8129,193586
155822,749779
136882,284268
46068,589263
89785,813003
13155,110356
12256,450845
42016,393551
37229,815091
1724,995830
117671,943104
76814,671065
75408,177257
27020,368732
53460,7892
98706,182828
82806,671159
42398,172853
47352,548612
156367,228742
23418,665440
51393,401609
168600,834205
153407,372197
51888,240962
36210,978893
58723,520637
35205,977184
123010,618541
149856,452441
22609,984883
70688,557897
117932,899179
159527,499688
105490,971408
47903,940850
149646,116804
166016,246127
24031,551158
83059,239483
35377,603499
68186,396172
120420,393036
5899,641271
129391,667235
134776,176513
133417,347895
21147,7334
141491,582115
152450,91976
4795,345015
114952,284547
159672,891095
18694,493887
21426,601093
62447,730148
164664,21231
92192,960925
124129,141722
36509,948848
61227,211403
119334,492486
70791,635381
130193,742443
57539,752558
111922,514539
116360,539916
142792,771917
42565,540437
138552,697989
15766,561524
135899,32059
155294,940814
42113,589533
62559,426240
71816,138565
14402,967231
96092,55022
112883,963918
53202,427653
152492,771227
68076,535319
138918,504719
151336,868172
85399,445078
65932,114657
117797,588092
160511,786207
105119,137029
128730,401503
99848,984261
122515,402191
45276,479029
81347,221911
118600,28208
102144,180518
82522,326964
159192,125386
111327,266158
57641,991645
29394,813392
39951,703244
18935,414561
143667,86708
156865,712780
164627,719467
65218,631582
96437,884626
1857,119235
115140,54064
33839,101078
64205,571716
54951,436737
125308,458936
75097,929090
13493,513798
82555,681880
154738,126224
3985,352821
74290,480804
160514,99099
70469,69181
128110,262122
136151,683892
30175,88409
92442,315521
60355,33481
45682,625052
153195,445639
152181,913286
74390,676500
67853,759214
75729,915163
21697,749199
107245,292885
91666,968861
10839,55139
43891,179528
122990,847929
112551,851136
67905,415239
100770,473444
149352,254493
134444,817453
167863,26888
27264,68881
156026,769496
166811,5603
137824,205993
120080,640893
112387,702895
147815,4369
153982,668182
53066,982514
55755,439172
131299,390630
13121,956537
82563,698122
1366,771317
62204,78973
103196,181826
152696,709291
31751,547311
153531,483802
20489,75242
108736,573157
58941,629115
7400,493946
67898,353633
5468,613272
103812,164149
26317,259772
62025,397238
3984,862967
79398,169279
48733,792792
8299,239922
25687,821210
91360,427304
105969,377768
111221,871910
7899,20967
73532,695933
92061,797332
119627,855021
85615,410057
109502,229279
35214,369085
33532,250404
23825,544517
89249,611833
126518,795212
146048,858767
95923,594458
51854,904957
168086,824589
82490,773121
30461,162423
32123,105866
129522,727394
45611,244003
79590,914253
86647,919108
123857,582216
44711,857221
155783,22436
161521,840554
140676,375663
148649,24081
76920,421978
139498,553881
43141,914473
73793,784123
75318,878752
66643,639552
166763,550123
133809,920359
50528,870365
51716,596308
155166,715937
4163,387002
99474,279512
7192,175146
86717,276698
30889,49704
128154,899840
76503,25807
7054,690756
16158,738291
65085,754303
58313,655756
63370,984635
41432,611993
875,226025
23820,701675
57999,540146
118736,837182
84967,1657
99999,513435
110606,693997
21380,577607
10566,827238
94440,50594
63953,149897
138880,297124
115051,76552
144371,91369
167243,203170
146233,374936
41316,131991
24721,754128
165088,777865
48897,33324
28271,577911
156200,331374
1976,276362
55781,577880
100117,206492
89693,436225
115009,241481
124857,950246
26385,836100
42336,461403
132078,831097
26166,593344
52884,942144
78826,350715
30455,105243
91258,629113
38096,100435
148042,683040
38813,125722
114613,348742
36291,243046
130222,68810
127362,868219
124196,15406
130877,726673
63690,859000
99897,946905
148813,979496
24825,213491
44211,166606
118881,151550
164970,106362
77970,364518
134896,200634
142750,797132
54288,516536
73664,345469
117660,912581
134152,885945
78458,638477
108232,145120
100185,955424
25294,82211
12844,573799
54643,706165
119536,955097
116340,499185
149540,775006
135171,868574
94294,94484
47901,298769
114065,35729
68159,125456
125252,9897
65541,103620
58580,793459
168831,191418
130678,64
13374,221756
6696,744781
10128,383420
168147,547609
112740,683670
53837,773107
51726,814139
90910,153043
145873,91938
71127,188915
152948,397826
59888,481242
86716,283327
95911,282477
39825,668667
52146,820435
150795,803406
56766,189099
36332,411641
55980,853688
95019,193653
16145,66853
31437,105878
107567,742886
133788,91068
85547,586810
62428,180524
105,525222
90874,140279
13151,735778
148202,83093
17733,822177
167669,718153
134323,931533
48568,160332
158701,861004
116146,470906
135184,450553
132909,351578
45195,808718
28270,663711
24258,168258
146359,694618
27107,418573
37214,342808
100483,611737
99595,644046
98752,989054
113636,310112
86475,324987
70419,202127
9446,635354
126085,910326
131954,546646
100409,862153
60933,873363
165591,630547
137189,200227
17591,364303
55704,516152
120031,512375
101353,196854
30486,264002
115574,882956
19860,376526
143333,50493
64717,312782
158292,320658
140829,859937
25883,805692
40051,651640
60992,37776
18236,265379
42937,277809
73496,816898
3313,250943
92481,223566
57656,605751
101186,558561
144778,643898
68119,167759
72736,117206
102605,471179
143592,138963
73333,620885
134969,506378
81768,437203
38742,981032
54598,295137
81274,324222
143517,882848
128170,134055
111892,4089
140778,781178
157637,846450
11956,990019
83542,387304
25568,862405
25368,859325
13503,390439
71691,447443
61242,755515
41094,639130
74751,960334
48284,899873
129676,590809
165374,595722
14772,754719
63473,334781
144287,494009
69504,149518
137207,217585
41821,191777
28571,951496
120832,862351
157096,453382
11864,547008
43459,488040
95539,380833
167693,811010
92582,712767
110494,657037
15982,192215
95780,780296
67594,649600
160306,343244
68465,192741
13166,200983
69279,190918
153427,378010
108717,68514
120516,784213
4980,80103
111678,467015
108174,488852
65163,946511
93165,820122
160131,430500
18868,112145
130055,956268
141595,335633
72195,756005
71763,404220
65272,392731
104630,447594
9304,463601
155322,269197
129018,917479
59128,160376
87160,283625
134968,492848
109378,358414
106333,761367
121646,146915
98560,998457
48179,106244
30565,733088
61958,987543
20400,915181
129670,823466
68058,477797
96024,858051
27864,458906
72232,465849
79308,854598
89802,357184
86524,625610
53198,616422
723,529056
52158,370125
118754,697221
121717,131958
53139,135302
102832,121231
48336,559973
129679,101953
30405,250641
112595,539263
109429,835273
11584,120120
36576,182667
30699,935126
66399,823052
75021,868362
134005,568867
53750,992098
51488,257630
117382,13266
86564,788733
128386,68568
144169,876073
75838,415083
44030,188370
141266,813269
45615,799054
11165,649212
137281,117607
119670,93014
32774,724210
102142,840186
168628,779605
104279,232926
146408,932004
142874,808154
74143,892967
32503,569178
151076,104081
65938,527870
142803,166348
140043,314224
97960,954132
137736,900172
146280,585563
19280,734533
136835,671249
149084,835970
86861,513197
57315,640827
84744,175788
139346,652729
25262,600714
7830,190810
105202,187723
115838,783453
3626,513067
111874,4408
128805,107514
122248,798171
63692,465809
29262,591497
45904,709457
148399,737918
21698,574697
149820,92145
163769,647550
50574,761225
15424,17808
38168,329339
66512,773850
159420,103098
131026,10144
104662,174226
108868,269331
36707,346504
125008,590742
71278,223841
128006,587246
119888,6356
87670,222285
156020,791346
112253,208985
161483,426000
17014,203210
67641,208763
118791,212436
48554,986193
164869,892319
42024,442208
117293,652839
125059,626592
124113,745884
27289,19626
98016,756154
1367,679737
42288,167264
64298,271024
105863,924913
82636,17538
68532,169005
678,881206
31103,556582
60904,510253
64934,847458
61798,755011
3132,674422
126129,797981
90230,669884
78112,195039
33087,370845
156501,374638
132328,574062
77296,391896
90201,63278
104273,984446
105330,880403
40585,226918
104120,562515
53639,330919
111071,16554
8243,387413
62444,953586
119894,98342
118727,54513
26340,794392
34210,289107
20549,285760
78218,60234
104084,342805
119308,95148
11455,853460
128870,255738
12437,954272
154501,689584
140491,681955
56767,993722
109168,942321
22595,312962
19687,843472
32512,544669
142771,690122
56903,71853
131803,185931
89732,696458
98677,640719
17071,694719
99791,229435
37431,166470
40214,599767
22643,100266
14555,375250
144892,826203
129448,350765
57996,778307
80125,427290
59240,738374
150605,582789
80480,983121
100038,426104
19523,6537
60052,130731
54480,739310
159617,795357
134093,437185
38909,528028
80739,660160
133514,800819
91839,14363
48202,871899
112915,578504
50514,321843
154104,186777
71953,1080
108064,990073
130271,935354
40376,967401
32173,986058
103045,309364
153195,312334
110766,845593
53148,931803
47488,937993
26377,926802
103466,511694
58893,93005
70733,145559
21445,77301
169072,394148
58607,301808
166594,762999
6816,220885
137244,9104
104009,708043
142735,688452
45419,619598
64158,122528
87877,831966
4061,205615
156204,299463
28418,724812
61286,929487
92677,114604
86191,321961
22221,817886
53329,669907
137456,675311
109406,368024
107161,14823
70779,126155
92638,363268
142601,634509
157181,951950
108342,77517
55476,438002
57207,43192
35551,513459
108,624876
109763,323895
1908,762244
36567,868514
128562,118441
95214,803547
58250,40222
67362,320863
111432,397985
149739,23631
76185,352550
110762,970944
40072,345580
161208,313253
28415,860503
105842,190499
34474,750827
161508,814816
36554,182695
93180,909678
147647,488594
138285,927371
69031,479057
116597,716652
111147,9252
111372,562485
157815,847329
50751,769721
107707,141402
135114,212596
117480,32037
32301,521925
29708,207120
57128,831871
121972,445985
139271,258151
103600,449680
50080,529570
106003,504231
165686,444744
65,773798
52776,75900
24145,270579
169232,891615
157378,798360
153694,220380
120552,416558
97659,726853
65536,221660
53209,822694
23180,492910
18771,183831
119165,499134
146111,796057
51333,513572
106878,200818
92217,833591
157776,863070
161616,852160
46732,833087
164899,477951
78427,124080
90544,450956
57839,477524
97268,350479
6610,438041
16145,342392
150141,909740
107952,962518
87972,615871
43989,483030
152787,133678
68893,658724
40952,426315
42672,900053
7708,43720
66353,169800
133522,414299
167770,150245
158565,899304
125212,477731
52185,531794
40627,91475
1325,612026
113296,993518
69411,581175
140900,966684
158597,845251
164736,47414
103260,471078
159130,800369
103969,926226
97055,691655
58636,284760
71522,107565
118638,570685
25207,815696
94434,160960
39013,915331
123251,419960
138822,573947
138588,987257
147417,96736
130402,390593
151000,126005
6886,905929
158125,17339
114548,836439
113669,689391
125681,632315
116907,494180
146738,523282
57087,904780
146412,585670
125828,67256
116196,415941
148428,513740
28487,832529
125735,583512
55756,277881
13396,348964
31038,842563
28346,93324
54134,83319
102596,637006
121948,56939
28469,59480
94032,241837
17240,613512
160258,269182
79233,878670
155097,635491
66263,450959
4426,818531
55961,715465
73196,468419
121727,498884
55035,595799
100196,648805
3646,928950
10496,836625
28024,861734
126684,130980
132169,664216
86093,138549
27160,877877
19042,759120
142092,67258
115803,851790
16570,349924
5612,359172
133222,376637
43231,686483
66770,683580
28650,382391
110267,588544
83375,418497
17888,52923
141357,614320
75207,181410
150068,4671
86007,281263
67764,196276
45519,653013
141743,10546
38912,534498
129666,959336
167768,870087
68279,350603
162758,826977
149468,70817
78764,230435
18885,340996
119860,339859
59194,993264
57727,637536
140583,64782
106153,551970
11453,755935
69521,287654
118553,49662
69280,183164
161859,538783
90195,269448
23655,258213
39445,950184
122855,568939
19210,976083
153153,390620
46946,135016
123930,329702
26228,329835
34080,499913
135097,965756
147505,82017
145380,819204
150539,919701
129354,809963
92869,698465
134471,348525
120322,504405
10603,180520
120335,809742
107965,900072
104283,181994
44702,553996
158032,263648
78241,8672
21647,819219
159406,1503
97651,896568
100998,48811
132682,399348
95060,632055
828,617460
7269,334246
105536,512396
159555,848429
146533,804334
78868,30114
128946,157867
43390,415523
71360,13242
123160,877539
260,859981
104681,341217
164621,999759
95,730746
89797,95415
35758,569730
51359,52969
75107,906664
110773,33530
169434,487481
39094,641948
71180,347042
104888,589112
166737,241449
30845,374749
51793,593053
81551,787604
5172,870031
144992,269886
142319,572407
6944,442839
44690,246400
158335,340321
7514,198959
142976,147274
1577,834370
147193,489943
120838,784817
39694,574730
53423,256749
121303,722558
75654,264954
82952,95618
3825,676200
7573,663370
45426,234317
168733,704681
69334,988604
153418,392967
133974,797433
84497,261222
65325,828916
144137,593802
160402,230523
70854,41843
44515,389523
6069,9184
48445,456109
36564,605679
12995,51108
63152,214757
141627,330123
141417,972128
81008,826005
125370,702483
86834,741516
32389,111090
30478,614062
45119,277134
19009,524372
126459,745701
165706,270997
114574,765267
144618,182509
19572,467566
53711,489260
116225,36717
81139,426597
130074,164491
74881,491391
80792,338574
158513,523762
128817,760722
14812,535879
37682,941672
101107,459697
94800,269679
127167,235522
115416,99572
11034,913270
154269,159185
86020,688289
143569,320047
89451,43638
130380,29207
69988,420674
113793,949064
113851,89849
51953,602086
75160,143560
142383,67274
29029,782958
163775,25274
2252,320574
104009,698987
124436,570634
98923,486566
8963,548952
124603,333667
118994,654267
98229,141837
109235,752894
66585,759908
38485,838581
34103,355273
37651,189424
42985,211923
451,193741
142116,252111
57943,266752
93590,828528
94523,529966
65956,583865
14,175130
41393,424623
18747,684631
119454,906068
89677,330212
38581,575181
169260,621886
13270,68503
6834,628917
104753,11729
109685,344756
138187,17939
75955,517783
15178,331334
21523,619757
143212,913361
5959,873830
48400,18087
43449,514004
70381,553711
101956,697918
47007,777086
45518,744818
142278,118118
26291,620607
16709,180924
8112,841837
50845,218632
31555,220517
57064,628670
156901,121625
124133,265461
82318,155184
133028,617353
4941,474783
127040,144703
90852,104424
26860,325951
36718,965557
109788,208585
78606,526190
149510,511868
92402,243944
78673,578189
93652,224930
155595,719926
54524,770310
16961,758693
53839,732449
115547,803844
120888,852491
86162,567106
25001,501268
664,760226
154313,495405
158811,372497
85340,910483
27649,875042
146535,63163
40946,648734
115512,84121
164847,182616
98500,753679
44839,839715
23776,522007
158412,237105
165962,885774
44206,537106
66705,543114
78501,196490
51580,998791
68138,970573
76805,541431
27130,219057
20737,764704
56688,810516
144030,54318
26403,172379
145075,712722
136479,283305
34394,643364
87158,654806
150901,766405
57868,599014
62574,587749
118423,329445
42370,593270
1228,691654
22296,390105
17283,570644
140990,766900
35344,271909
80180,94870
109043,422981
31864,741556
95842,192369
66945,419152
69576,872744
152790,639282
144059,125267
52878,696087
65997,431917
82407,849519
166715,552709
169735,630698
39880,34663
150580,441213
16358,69412
18620,868253
20046,246312
87375,387422
111626,997938
41631,375129
106321,784840
145240,602427
110041,316427
101785,632166
124202,354859
108817,791343
139016,898830
26682,640529
139364,794097
98719,112227
169233,67650
77933,740068
133565,532385
112084,650686
77994,459167
157308,240175
30845,363139
168204,706988
62920,201179
127510,863148
74079,527348
40126,895671
47115,403236
58683,43
23107,110055
100995,57652
114107,959370
60886,779039
62108,749341
57685,984839
104070,663335
42220,946299
18945,657813
158131,957236
70025,636336
72126,559322
123950,956587
116015,92555
65173,67268
160750,492809
80572,321769
169513,508324
110710,265448
133842,757019
15311,943443
27166,296499
4362,25849
112887,628631
79246,797157
117813,310570
158895,306835
71475,594101
60119,227901
47974,765175
72743,220396
166796,105521
24413,846598
42945,648201
39240,334882
147309,148982
120592,739083
104968,945405
148167,290238
45284,625429
53120,987592
116412,677513
147339,725735
115430,544023
96257,504744
38544,749834
164384,520211
19525,27999
79587,180025
35998,614370
79867,344796
145556,133029
83261,338774
17133,744424
100432,528158
133899,478074
124388,513664
119568,921710
153131,234225
47827,688751
23938,528693
101829,335961
139962,952431
110352,653188
133921,895660
20071,497040
33124,300440
26825,590385
36024,523156
150771,959548
150844,139389
102436,931073
139711,738045
159291,859936
84310,1616
76232,11073
62185,619449
63399,266110
14362,830899
89964,577156
77856,645235
102856,339545
169497,35187
53132,105402
29311,650993
24769,309892
124474,851836
123286,932058
118303,101529
164036,262087
148973,25344
92268,196903
7848,674840
70096,735960
17584,797583
57732,599098
144379,158608
118540,138347
39859,210536
582,965554
31243,659176
159074,967698
61450,721530
137850,631787
82047,123038
128627,851185
5520,130970
11420,635278
85307,170819
80248,394314
84905,822575
51977,721333
59275,243764
137634,843030
5003,316111
9070,161442
97581,62719
35308,558332
47066,132625
26414,384139
55484,399617
114287,303379
122351,972182
113034,418361
96693,161461
33573,343100
26736,204094
49942,149305
60878,786810
127082,356303
46006,669662
72450,386792
31754,954762
136329,160285
41803,797403
118143,746124
65826,606438
78667,247941
78146,30790
20429,341441
101735,278970
21184,137374
38601,568482
137777,291584
50236,751980
120225,534003
104096,417062
38466,38455
64824,6569
76480,305174
51288,756268
1136,477872
142948,496797
45815,267268
91682,616732
60796,902930
77830,733673
115629,785313
21207,870207
498,759865
101049,181633
46807,185088
80623,532311
118781,216406
5510,467530
131505,977739
126316,377751
52418,542640
149356,902114
106211,896883
1880,868068
75237,304367
90044,314020
30799,748220
90433,391862
112125,368966
119657,196251
73017,71644
7096,817531
38901,723745
90242,165159
48496,615846
22766,358507
77882,106810
120216,731935
76684,625432
117914,750986
98764,450415
121094,386591
142117,940526
67254,744164
35429,136832
15018,994443
91410,908880
45241,902974
58344,66699
133028,505097
66054,110488
51806,723316
162369,539889
93366,973932
10504,894690
28922,59796
20246,948862
71311,896087
126240,729783
157907,865956
122284,284532
38874,852943
60937,365133
146901,247012
120480,454617
35507,471107
64098,805780
59645,825084
159542,414508
109312,693899
27396,99552
134470,416936
92610,110621
98784,365335
151377,936670
103611,24207
153288,236260
105529,126608
6979,61861
53938,136144
22476,799976
127185,625080
73997,498964
107720,344840
31979,506425
41134,35759
143478,588042
113982,272967
82479,949730
109157,895287
26978,834991
30889,814008
17931,619336
131911,248423
21375,573649
148699,684995
95691,718376
144949,107030
108525,440405
132558,291741
21344,794522
104758,221556
101086,661307
117255,906575
120559,183352
95759,165020
54184,151675
111501,158578
54904,264205
37577,729496
92327,428209
93282,836313
15010,528542
83439,635098
161853,333595
115858,3066
138117,460805
8447,551463
49187,573619
84130,424572
21250,231775
139644,431737
5225,66775
52043,309259
31452,204435
84997,159060
104354,106373
20220,360973
159710,252325
25029,505546
39393,335150
84503,144220
161483,890406
143614,403773
33122,532376
84696,761895
133278,218413
69324,530765
144097,213470
114669,845519
164057,676721
28923,204473
8395,42104
22209,857974
82326,614702
139860,592766
38362,54811
110591,708734
149724,671581
53645,234910
164720,698101
149188,681604
148745,969802
141332,875555
35599,678064
96316,674951
97603,120882
137196,611219
162203,622484
152100,754439
39870,43771
5173,349271
97118,555445
141267,18264
99985,595714
135327,579418
111776,184440
97778,774887
123945,15608
19301,457685
76690,999986
9238,33273
96439,179863
169848,202906
139182,187725
82484,305618
143190,670759
136781,805702
135377,353042
168866,722588
118440,657310
107461,49968
119046,58167
51082,461055
139126,588617
135313,846858
135250,171788
81111,484327
23435,699732
59683,881268
89691,31162
126776,594884
16482,330017
117187,570823
54212,416719
60720,799614
79921,54001
31832,337357
157437,339178
89868,987545
128287,624742
158283,190900
60493,639151
74248,920082
20677,729685
82588,626164
60413,399254
47935,533737
158867,559020
127196,831524
76492,168718
69787,555370
138496,186545
143137,210504
94110,497
84802,429918
49338,763023
15019,215763
23428,300877
136566,560629
169129,522040
6497,495575
164549,491586
79654,861801
72144,598368
94974,352819
66066,484404
153849,624013
46618,658823
168083,516457
32926,968270
36848,691860
54369,345621
60584,225525
6254,508895
120755,954187
148088,532242
112680,625612
71082,460868
75297,146825
133155,391788
36449,477848
38365,692268
145640,967822
6241,277841
6195,180386
144295,121770
77330,505183
149201,417825
56904,102387
142809,68259
94946,977099
86353,418860
4090,230507
26196,412936
18537,784682
61735,586130
55355,127875
160480,573927
93335,877203
158206,53733
70459,205586
154367,293395
127431,429824
23042,728048
23899,306678
37505,237148
2244,833832
51573,43589
137628,602618
2114,406749
23418,999372
112429,531369
2689,802291
70065,364122
90362,970686
71323,199754
95499,673480
26007,268667
68390,853844
70120,727828
69307,876848
127479,726866
1268,56979
50223,471248
121510,112430
37572,454392
164114,843019
52908,280606
157818,578610
67238,750719
105115,194927
104584,132286
159119,743612
129217,786234
82112,993430
27509,571828
48095,429475
150138,701841
125620,507257
27568,969781
77426,208550
67530,521075
134264,195871
15355,590066
36426,112472
92956,874710
151216,824705
44930,470837
1162,653653
49034,537867
140319,892893
167125,117837
73335,159262
164827,779626
113494,373511
37976,10257
129771,417712
93465,525133
98479,766304
155951,919101
93537,637641
69522,330210
117201,462926
129028,38038
45406,719400
118255,168465
4453,424670
103558,926766
5282,839036
41931,30901
88935,172707
74614,266872
64947,344774
13042,338026
11156,90815
143836,430185
20413,966007
70934,164461
107170,40620
21340,859646
37014,334773
54909,276050
77382,289322
156657,262656
132705,819748
144246,979470
50917,749938
69423,616943
12673,672720
131177,784339
127478,534030
12718,988920
107160,487584
152580,877829
100145,816942
6469,164542
64465,971819
154600,411769
40686,15536
159217,92667
150822,30475
134548,602260
43678,278422
63469,140916
105377,162658
137918,641782
151639,288696
161054,164031
50299,170513
10461,423805
120400,379173
137500,384734
48544,180708
98034,79895
47067,960123
138327,87090
12988,978421
168040,329326
156728,259501
36594,122360
137401,653821
130562,641190
88583,375688
159403,227368
145313,561057
3439,209006
67077,642718
65488,155354
83074,589735
143588,737825
38938,308020
145050,619336
101231,748911
40517,43847
13642,522644
77808,47970
76091,63569
102594,466523
73735,644005
113380,153907
93989,783607
131033,93172
54968,851108
61797,314658
94155,905323
105035,796082
89170,72288
84006,765943
33466,5399
40342,82125
135267,225444
44473,607563
61871,387383
114070,754866
32188,770771
152608,621749
26756,540677
33246,389170
73745,575997
